Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
COMMD2	51122	510.419	546.807	536.219	457.855	511.628	641.096	310.971	475.881	634.588	555.294	411.354	499.709	381.806	834.529	461.671	439.21	418.592	343.489	451.046
COMMD3	23412	622.069	524.191	608.242	505.56	592.287	649.293	811.709	574.643	659.602	607.894	552.166	720.128	1670.27	1083.24	661.457	566.751	670.672	406.72	679.082
COMMD4	54939	487.553	555.556	581.272	555.6	986.822	923.836	1504.64	807.978	1107.09	716.471	780.55	794.752	3108.23	1086.52	1002.41	686.807	1013.13	582.437	1123.03
COMMD5	28991	367.863	290.096	391.281	240.74	477.209	409.008	474.24	390.097	343.473	348.029	424.014	483.796	989.595	681.846	446.342	377.801	500.257	359.648	833.427
COMMD6	170622	2260.74	2015.75	2059.19	2407.99	1265.89	1379.73	2904.22	1275.05	1753.98	2145.88	1632.64	2097.38	4005.98	2404.31	1486.08	1316.63	1781.51	1284.95	2139.45
COMMD7	149951	868.154	782.152	928.445	760.586	933.333	917.808	1812.24	794.991	819.103	927.647	1108.23	1027.99	2596.28	1766.75	1120.66	1063.37	1536.76	965.352	1237.84
COMMD8	54951	261.848	286.089	303.887	210.922	541.085	401.644	249.789	385.9	316.208	277.647	178.85	261.224	267.596	395.136	273.634	316.245	318.277	161.29	337.681
COMMD9	29099	362.161	293.088	394.876	275.425	703.101	547.397	658.228	532.004	414.616	441.765	357.699	418.659	671.315	578.549	497.078	422.215	720.588	240.143	542.702
COMP	1311	1496.59	226.597	480.565	34.8239	8.5271	65.7534	5.4852	20.4082	1984.08	110.588	5.7487	225.656	181.275	50.638	136.129	16.3287	70.9034	8.9606	90.2092
COMT	1312	1173.52	1189.85	1276.5	979.818	3609.3	1899.73	3970.46	3626.16	1202.6	1466.47	2436.82	1697.96	3252.99	3444.98	3312.82	2845.53	4719.54	2170.25	2371.01
COMTD1	118881	51.6319	19.2476	40.636	41.947	941.861	95.8904	141.772	740.26	24.602	47.0588	76.011	67.0554	508.632	588.915	295.291	66.6479	134.454	122.461	177.042
COPA	1314	4393.14	4312.34	4738.52	4600.73	4468.22	5194.07	3213.08	4516.23	4683.07	4766.24	3970.46	3545.19	1854.58	4497.26	3810.1	4614.89	3862.54	5008.96	3068.56
COPB1	1315	1878.84	2184.6	2031.58	2210.92	2610.08	2518.6	2116.24	2763.53	2477.84	2273.25	2692.33	2162.68	1033.14	3100.47	2937.57	2646.92	2584.37	3431.9	2133.53
COPB2	9276	2109.53	2490.81	2458.48	2395.73	3512.4	3069.04	1804.22	3536.64	2780.75	2311.76	2197.29	2088.05	1821.38	4094.5	2931.25	2527.29	2107.14	2323.18	1997.14
COPE	11316	1213.68	1457.57	1747.35	1508.51	3259.69	2095.89	3079.32	3108.07	1686.63	1481.14	1478.63	1400	5660.03	2632.05	2583	1549.23	2021.53	1660.08	3168.47
COPG2	26958	301.678	211.724	285.336	262.366	604.651	327.123	809.705	528.757	370.478	404.118	420.935	363.848	332.669	612.042	559.986	531.851	422.794	429.51	219.011
COPG	22820	2108.06	2097.11	2613.96	1718.24	4558.91	3103.01	3249.37	3422.54	2577.42	2475.29	2194.74	2085.71	2258.96	4015.95	3480.92	2887.52	2935.4	2258.66	2457.36
COPS2	9318	2711.41	2006.12	2167.84	2599.13	1948.06	1646.58	959.916	1697.59	1988.42	2103.53	1128.03	2225.66	600.266	1046.25	1119.97	1311.96	1653.89	1409.8	1297.66
COPS3	8533	1121.89	1180.23	1222.61	1379.9	1459.69	1019.18	879.325	1637.29	1348.77	1104.71	740.948	1018.08	1116.87	503.987	968.718	791.444	925.945	765.83	1094.57
COPS4	51138	978.056	954.506	1021.2	989.315	775.194	884.384	1278.48	979.592	1028.22	1115.29	920.436	903.79	736.388	1178.23	963.905	818.77	839.286	808.244	899.197
COPS5	10987	1045.18	956.255	1047.7	1039.57	1524.81	960.548	1470.89	1288.03	945.007	861.765	843.786	1033.82	1359.89	1486.44	1218.29	905.079	1110.82	749.701	1094.57
COPS6	10980	2477.6	2440.07	2828.62	2597.15	2786.82	1967.12	2483.97	2626.62	2535.46	2377.06	1698.43	2128.28	3114.87	1799.04	1814.71	1622.21	1836.66	1374.55	2140.9
COPS7A	50813	1604.28	1624.67	1819.79	1328.06	2062.79	1632.88	2415.61	1722.63	1627.35	1751.18	1883.67	1696.79	1615.54	1661.48	2136.13	2045.43	2375	1372.76	1500.27
COPS7B	64708	662.364	634.296	755.3	406.807	600	596.164	396.202	475.881	525.326	546.471	454.789	682.799	682.603	605.263	622.894	627.49	693.277	379.928	508.452
COPS8	10920	1018.61	1218.7	1016.76	1175.66	668.186	1216.92	698.308	809.833	1412.39	1098.78	889.112	947.499	912.948	784.645	818.766	889.657	835.578	787.933	1020.26
COPZ1	22818	1664.76	1690.29	1913.43	1562.72	3132.56	2694.79	3433.33	2967.07	2004.34	2352.35	2416.38	1974.93	4350.6	2938.6	3091.78	2456.64	3079.31	1781.96	2334.83
COPZ2	51226	911.673	732.284	786.219	691.729	224.806	449.863	190.717	268.553	910.275	720	222.923	667.639	596.282	105.263	290.822	283.254	86.1345	129.032	560.069
COQ10A	93058	189.563	139.108	149.293	180.055	55.814	127.671	129.958	87.6623	203.328	181.177	175.017	217.493	224.436	121.611	121.004	116.967	84.0336	124.253	154.851
COQ10B	80219	816.522	1322.83	969.965	2062.13	765.116	924.384	1015.19	1441.09	751.809	795.882	1448.68	802.915	590.305	817.783	979.718	767.118	760.504	1592	995.195
COQ2	27235	98.1007	153.981	98.0565	129.403	385.271	212.055	157.806	314.471	368.307	102.353	109.865	128.28	361.222	309.011	230.32	147.292	99.2647	123.656	218.528
COQ3	51805	160.797	127.734	190.813	151.167	284.496	145.206	171.73	207.792	179.45	195.882	139.886	154.519	120.85	110.048	171.88	131.297	167.017	68.6977	120.118
COQ4	51117	302.416	276.465	317.138	328.057	1681.4	703.562	1973.42	875.696	323.444	534.118	844.425	631.487	1976.1	589.713	1387.76	949.067	1639.71	1025.09	1086.37
COQ5	84274	404.942	252.843	446.113	262.366	425.581	417.534	318.987	446.661	408.828	405.294	320.651	362.099	460.159	461.723	484.359	418.549	404.412	164.277	288.476
COQ6	51004	265.13	319.904	345	350.439	365.147	296.219	294.76	271.127	308.857	355.776	311.179	370.612	261.64	241.136	455.094	331.897	374.89	240.783	303.002
COQ7	10229	506.731	587.927	569.788	575.386	452.713	495.89	608.439	414.193	507.236	490	515.47	442.566	363.214	387.56	514.266	473.867	605.042	445.639	347.812
COQ9	57017	2529.97	2202.97	2383.39	1882.47	1882.17	1064.66	1075.95	1275.51	2651.23	1654.71	732.644	1787.76	890.438	1089.71	1634.58	1399.27	1402.31	501.195	891.479
CORIN	10699	27.2912	4.3745	8.8339	3.9573	14.7287	77.8082	33.3333	27.3655	6.5123	24.1176	196.096	24.4898	12.6162	69.378	26.8133	25.6595	528.361	105.137	97.9276
CORO1A	11151	213.166	629.921	128.092	153.938	1234.11	1917.81	848.523	1935.53	387.844	1938.24	717.953	2459.48	15748.3	2133.17	1068.41	738.793	466.912	473.716	5871.31
CORO1B	57175	1267.2	1183.73	1568.02	1084.69	2917.83	1628.49	2743.46	2047.31	1293.78	1645.88	2066.35	1666.47	4168.66	3907.5	3022	2112.74	2999.47	2430.7	2329.52
CORO1C	23603	10903.9	11887.1	14541.5	13166.2	3339.53	4254.79	1643.46	4000.93	13398.7	7372.35	2954.21	7279.88	1878.49	1417.07	1961.5	3558.67	1530.99	3676.82	3284.19
CORO2A	7464	57.5327	36.7454	34.4523	59.7546	1851.16	894.794	2587.34	1596.47	25.3256	472.941	1898.36	853.644	818.725	1765.15	2987.97	2108.41	3029.94	1194.15	824.907
CORO2B	10391	128.342	88.364	96.2898	121.092	12.4031	338.082	101.688	57.5139	107.815	168.823	350.034	104.373	20.5843	122.408	44.0014	356.9	78.2563	139.188	99.3748
CORO6	84940	357.736	201.225	349.823	121.884	13.1783	14.2466	10.9705	13.9147	219.248	161.177	201.844	260.641	61.089	21.5311	27.5009	111.635	33.6134	154.719	76.2195
CORO7	79585	245.466	293.123	166.899	219.747	388.543	626.553	770.135	629.054	256.006	460.871	619.969	506.776	2361.49	818.68	632.891	615.337	517.232	1072.93	1533.52
CORT	1325	5.9008	1.7323	7.0671	5.374	5.6124	12.6575	9.6414	3.2885	10.5065	2.9647	3.6536	6.9971	12.6959	13.118	4.4723	2.9692	6.8277	0.5974	5.6007
COTL1	23406	2428.91	3265.97	1616.61	3338.35	1169.77	4402.74	1743.04	2668.37	2192.47	2984.12	1739.95	3136.44	12647.4	2058.61	2088.35	1240.98	1327.21	2461.17	8181.54
COX10	1352	453.623	512.686	454.064	347.843	460.465	304.11	259.494	363.173	527.496	351.765	215.897	349.854	179.283	222.887	300.103	376.228	335.084	268.22	266.286
COX11	1353	1135.08	885.932	1032.3	1518.62	598.512	689.77	597.637	530.167	882.598	1020.05	614.686	807.143	485.339	909.458	629.079	591.851	578.834	465.239	727.438
COX15	1355	1054.97	977.262	996.776	1038.87	1218.25	1063.75	1306.78	812.519	884.291	1037.24	1046.47	1104.57	661.368	537.572	1013.35	1241.96	1164.88	1156.6	876.428
COX16	51241	411.58	419.947	380.742	448.753	943.411	708.493	1163.29	952.226	350.941	547.647	613.198	506.122	1337.98	828.549	850.808	629.49	769.958	578.853	797.893
COX17	10063	428.545	481.19	559.187	722.992	475.194	354.521	520.675	361.317	428.365	446.471	288.075	426.239	1058.43	551.435	363.355	237.6	310.399	275.986	490.12
COX18	285521	223.493	251.094	223.498	172.537	393.023	255.343	322.363	245.362	217.8	295.882	213.981	243.149	258.964	419.458	301.822	392.89	398.109	176.225	271.592
COX19	90639	249.257	203.395	250	105.691	190.45	191.551	263.177	185.083	166.129	194.953	171.593	268.257	387.729	265.108	231.657	311.269	415.341	251.762	289.981
COX4I1	1327	5985.62	6078.74	6060.95	6284.13	12284.5	6538.08	15163.3	8362.71	5787.99	7345.88	7031.34	7724.78	20342.6	5855.26	8344.45	5904.34	9356.62	7087.22	8937.46
COX4I2	84701	23.6032	27.9965	21.2014	39.1769	13.9535	153.425	57.8059	67.718	27.4964	82.9412	97.0897	86.2974	640.106	37.0813	53.2829	38.9891	42.542	18.5185	132.178
COX4NB	10328	373.225	389.326	435.512	336.763	439.535	543.562	585.232	548.701	419.682	404.706	346.84	346.356	1071.05	500.399	485.046	328.241	385.504	507.168	584.189
COX5A	9377	941.177	843.395	980.565	963.593	3571.32	1384.66	2691.98	2206.4	1099.13	1030.59	1032.86	1206.41	2438.91	1813	1972.5	1027.71	1705.88	1280.17	1534.52
COX5B	1329	1134.43	1468.94	1453.18	1856.75	4001.55	1551.23	2745.99	2376.62	1468.16	1428.82	1203.4	1437.32	5818.06	1931.42	1936.4	1128.68	2161.24	1190.56	1753.53
COX6A1	1337	1521.67	1640.42	1798.59	1938.66	4768.99	2072.88	3225.32	3323.28	1938.49	1914.12	1639.03	1633.24	6431.61	2201.36	2544.86	1594.89	2294.12	1664.28	2308.78
COX6A2	1339	0	0	0.8834	0.3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4824
COX6B1	1340	2212.8	2117.24	2271.2	2372.38	6156.59	3579.73	6979.75	4441.09	2356.01	2631.18	2722.34	3016.91	11745	3789.07	3803.03	2441.31	3862.39	2237.75	3253.8
COX6B2	125965	0.7376	0	0	0.7915	14.7287	10.411	28.27	24.1187	0	4.1176	29.3824	20.9913	10.6242	15.949	247.164	23.66	40.4412	50.7766	4.3416
COX6C	1345	2285.82	2363.08	2653.71	2990.9	3196.9	2396.16	2656.12	2144.25	2701.88	2332.35	1284.52	2135.86	5657.37	2509.17	1772.43	1357.95	1734.24	1148.75	2746.31
COX7A1	1346	1373.41	1510.06	1130.74	1774.44	175.194	381.918	220.253	161.41	1167.15	1377.06	282.965	1090.38	845.949	185.008	232.382	386.225	326.681	127.24	676.328
COX7A2	1347	1382.26	1622.92	1588.34	2056.98	3056.59	1681.1	1691.98	2028.29	2199.71	1607.06	1221.29	1375.51	3251	1141.15	1799.24	1350.62	1594.01	1249.1	1675.38
COX7A2L	9167	1537.89	1544.18	1581.27	1882.07	1224.03	1808.22	2234.6	1301.02	1429.09	2002.94	1766.78	1927.7	1841.3	1718.9	1356.48	1490.91	2247.9	1427.72	1751.12
COX7B	1349	1697.22	1951.01	2058.3	2685	4686.05	1796.16	3058.65	2918.83	2118.67	1791.76	1290.27	1749.85	3426.96	1385.57	2076.66	1375.95	1788.34	1205.5	1590.96
COX7B2	170712	0	0	0	0	0	1.0959	21.519	0	0	0	0	0	0.664	11.563	0	0	0	0	0
COX7C	1350	3620.14	3421.7	3462.9	5147.21	6323.26	3477.81	6829.96	4307.51	4060.06	4045.29	3396.86	4339.36	4183.93	3778.31	3945	2963.83	4637.08	2858.42	4164.09
COX8A	1351	1673.61	2321.08	2358.66	2408.79	4448.06	2651.51	4604.64	4455.01	2680.9	1850	2227.31	1809.91	5235.06	1861.24	3235.82	1918.46	3074.58	1790.32	3032.86
COX8C	341947	0	1.7498	0	0.3957	0	0	0.4219	0	2.1708	1.1765	0	0	0	0.3987	0.3438	0	0	0	0
CP110	9738	563.526	601.05	577.739	717.056	265.116	598.904	378.481	382.653	1164.25	472.353	446.485	463.557	316.733	397.528	312.478	559.176	358.193	397.849	298.607
CP	1356	315.353	301.776	118.295	350.788	60.938	747.047	25.7173	162.992	327.366	493.306	229.1	1235.34	160.744	12755.1	267.772	74.1692	18.7868	122.897	1230.18
CPA1	1357	0	0	0	1.1872	0	1.0959	0	0	0	1.1765	0	0	2.656	0	0.6875	0	0	0	0.4824
CPA2	1358	0	0	0.8834	0.3957	1.5504	1.0959	0.4219	0.4638	0.7236	0	0	0.5831	0	0.3987	1.0313	0	0	0	0
CPA3	1359	1666.97	798.775	645.76	2093.79	159.69	1697.53	34.5992	391.466	636.035	1857.06	399.856	670.554	641.434	438.995	605.706	421.215	57.2479	639.785	1737.61
CPA4	51200	0	0.8749	0.8834	0.3957	1456.59	134.794	0.8439	1826.07	2.8944	0.5882	0.6387	0.5831	3.9841	1.5949	15.813	0	1.0504	0	0.9648
CPA5	93979	0	0	0	0	0	0	4.0549	0	0	0	0	0.5831	4.6016	0.3987	0	0.7331	1.9013	0.693	14.3418
CPA6	57094	0.7376	0	0	2.3744	76.7442	31.7808	145.992	118.275	0	13.5294	117.53	27.4052	1.328	12.3604	334.135	112.635	12.0798	132.617	26.5321
CPAMD8	27151	48.6815	26.2467	37.9859	31.2624	27.1318	115.616	239.24	57.5139	16.6425	85.2941	331.51	216.91	93.6255	122.807	156.411	345.57	634.979	215.651	154.369
CPB1	1360	3.688	0.8749	1.7668	30.0752	0.7752	11.5068	4.2194	3.7106	7.9595	25.2941	1.2775	8.1633	0.664	7.177	2.0626	0.3332	0	1.1947	12.5425
CPB2	1361	0	0	0	0	0	0	0	0	0	0	1.2775	0.5831	0	7.9745	0	0	0	0	0
CPD	1362	1268.67	1179.35	850.707	1672.34	1331.01	2703.01	1581.86	1689.24	1354.56	1647.06	2236.26	1373.76	1353.25	6338.52	1639.74	2719.9	1524.68	1930.7	1610.74
CPE	1363	946.34	382.327	518.551	1123.86	405.426	2619.73	968.354	871.985	525.326	2208.24	3483.73	838.484	626.826	1468.1	454.796	2833.54	992.647	1943.25	1117.24
CPEB1	64506	297.99	170.604	330.389	197.072	10.0775	111.781	8.0169	12.0594	244.573	204.118	79.8435	165.598	0	25.5183	15.4692	84.9761	24.6849	20.908	35.2153
CPEB2	132864	975.106	2426.95	993.816	1812.03	1095.35	640.548	554.852	2125.7	808.972	774.706	1219.37	837.901	88.9774	446.571	893.778	661.481	271.008	769.415	408.594
CPEB3	22849	249.309	454.068	201.413	310.249	475.969	139.178	97.4684	208.72	222.865	272.941	182.682	235.569	24.5684	115.63	205.913	173.285	136.555	86.6189	83.4555
CPEB4	80315	2299.1	4603.67	1508.83	5861.5	1397.67	1059.73	845.148	2231.91	1473.23	1116.47	919.158	1053.06	209.163	731.659	1215.88	1106.69	530.987	1811.23	760.265
CPLX1	10815	17.7024	20.9974	10.6007	55.4017	21.7054	32.3288	18.5654	42.2078	10.8538	34.7059	48.5449	36.7347	289.509	33.0941	50.5328	18.6614	28.8866	31.6607	77.6667
CPLX2	10814	0	2.6247	0.8834	3.9573	1.5504	1.0959	5.4852	0.9276	0	1.7647	0	1.1662	3.9841	4.386	0	0.6665	1.0504	0	0.4824
CPLX3	594855	0.7376	1.7498	0.8834	1.5829	0.7752	1.6438	2.1097	1.3915	0	2.3529	0	2.9155	3.9841	0	0	0.3332	0.5252	0.5974	1.4472
CPLX4	339302	0	0.8749	0	0	0	0.5479	0.4219	0	0	0.5882	0	0	0	0	0	0	0	0	0
CPM	1368	775.954	486.439	487.632	398.496	885.271	469.589	122.785	1138.68	641.1	514.118	109.865	889.213	316.733	523.126	267.79	314.245	308.824	383.512	573.576
CPN1	1369	0	0	0	0	0	0	2.5316	0	0	0	8.9425	0	0	0	0	9.3307	0	7.1685	0
CPN2	1370	0	0	0	0.7915	0	0	0	1.8553	0	0	0	0	0	0.3987	0.6875	0	0	0	0
CPNE1	8904	1793.56	1765.89	1262.79	1802.32	2500.71	2676.42	3493.08	1944.6	1943.49	1413.53	1797.85	2370.44	4377.78	4388.24	2270.84	1480.89	2935.96	2555.23	2884.97
CPNE2	221184	725.06	518.81	582.155	573.803	395.349	931.507	605.907	670.223	907.381	794.118	608.727	749.271	604.914	734.45	553.799	559.843	450.63	336.32	716.367
CPNE3	8895	2285.82	1964.13	2002.65	2487.53	6517.83	2668.49	2012.66	4058.91	1871.92	2777.65	2698.71	1788.92	960.159	3557.42	2778.62	3277.08	2687.5	2605.73	2210.37
CPNE4	131034	0	1.7498	0	0.7915	3.1008	3.8356	12.6582	2.3191	0	3.5294	10.8587	6.9971	14.6082	7.5758	2.4063	6.3316	19.4328	8.3632	1.9296
CPNE5	57699	33.9296	42.8696	19.4346	69.6478	116.279	64.6575	20.6751	124.768	44.1389	211.765	34.4924	240.816	807.437	244.019	38.1574	23.3268	22.584	34.0502	350.224
CPNE6	9362	85.5615	103.237	53.8869	387.812	17.8295	26.8493	0.8439	1.8553	244.573	86.4706	1.2775	151.603	3.9841	2.7911	8.9378	31.991	6.8277	0	16.8841
CPNE7	27132	0	0	0	0	47.2868	12.6027	46.8354	28.2931	0.7236	7.6471	65.1523	19.242	101.594	40.2711	45.3764	97.9725	68.8025	118.877	41.0042
CPNE8	144402	244.883	174.103	154.594	298.773	298.45	372.603	213.08	108.534	167.873	298.235	310.432	242.566	49.8008	238.836	114.129	332.24	102.941	310.633	216.599
CPNE9	151835	0	0.8749	0	0.7915	0	1.6438	7.173	0.4638	0	0.5882	0	0	2.656	1.5949	0	0.9997	1.5756	0.5974	0
CPO	130749	4.4256	3.4996	1.7668	5.1444	2.3256	1.0959	2.1097	0.4638	2.1708	4.7059	0.6387	4.6647	0	1.9936	3.0938	5.3318	5.7773	4.1816	0
CPOX	1371	233.819	225.722	210.247	132.173	632.558	344.658	149.789	554.731	256.874	244.706	276.578	280.466	430.279	489.633	392.231	287.253	216.912	130.227	254.226
CPPED1	55313	862.253	822.397	924.028	893.945	169.767	580.822	284.388	468.924	967.438	658.823	338.536	797.668	509.96	192.185	240.976	584.836	399.16	293.907	473.236
CPS1	1373	38.3552	38.4952	22.9682	77.9581	263.566	33.9726	18.1435	46.3822	141.1	37.0588	28.7437	36.1516	7.3041	15.5502	12.0316	25.9927	21.5336	16.7264	25.0849
CPSF1	29894	1270.15	1258.97	1565.37	1206.17	1519.38	1209.86	1255.27	1215.21	1417.51	1378.24	1694.6	1393.59	2474.77	1917.07	1753.52	1713.85	1668.59	1147.55	2041.04
CPSF2	53981	1266.46	1243.22	1246.47	992.481	1200	1329.32	737.131	1269.48	1321.27	1285.88	872.53	938.775	727.092	1245.22	1337.92	1156.01	1000	701.912	861.087
CPSF3	51692	585.654	514.436	635.159	578.156	744.186	860.822	972.996	789.889	720.695	604.118	585.732	550.437	1631.47	874.003	861.121	698.471	788.34	501.792	582.259
CPSF3L	54973	1340.96	1257.22	1351.59	1390.07	1587.03	1423.01	2184.81	1528.9	1104.92	1535.88	1737.39	1697.38	3335.99	1318.98	1825.71	1521.91	2129.73	1973.72	1885.23
CPSF4	10898	317.168	309.711	224.382	322.517	617.83	383.014	472.996	453.154	290.883	364.706	373.029	351.02	1205.84	374.801	459.264	335.239	495.798	380.526	549.456
CPSF4L	642843	0	0	0	0	0	0	0.4219	0	0	0	0	0	0	0	0.6875	0.3332	0	0	0
CPSF6	11052	1152.87	1174.1	1234.98	1115.16	1427.91	1577.53	925.317	1340.45	1121.56	1162.35	1176.57	1240.23	1088.98	1439	1274.66	1444.59	1542.02	1713.26	1217.58
CPSF7	79869	1731.15	1902.01	1993.82	1889.2	2317.83	1703.01	1976.37	1925.32	1617.22	2173.53	2477.07	2179.59	1021.25	1216.91	2037.81	2012.77	2060.4	2359.62	1737.61
CPT1A	1374	3255.02	2055.99	3048.59	2069.65	1737.21	2156.16	1245.99	2052.88	2659.91	1808.24	1546.41	2655.39	1497.34	2543.46	1726.02	2163.73	1074.58	1075.27	1702.4
CPT1B	1375	451.816	150.989	569.505	106.47	404.946	72.3507	181.532	132.982	62.1925	228.953	335.145	528.432	1103.35	266.184	428.147	374.045	629.338	623.53	384.209
CPT1C	126129	46.4687	37.6203	59.1873	33.6367	115.504	123.836	36.2869	76.5306	109.262	101.765	57.4873	76.3848	177.955	72.1691	86.9715	110.302	43.5924	24.4922	101.787
CPT2	1376	565.739	370.079	554.77	285.714	1120.93	623.014	834.599	925.325	589.001	514.706	472.674	581.924	416.999	721.292	961.499	866.757	937.5	471.923	568.269
CPVL	54504	536.235	598.425	417.844	546.102	510.853	1213.15	292.405	357.143	605.644	678.823	509.721	476.385	736.388	736.443	497.766	488.529	211.135	468.937	1590.96
CPXCR1	53336	0	0	0	0	0.7752	0	0	0	0.7236	0	0	0	0	0.3987	0	0	1.0504	0	0
CPXM1	56265	133.505	926.509	177.562	984.171	360.465	3580.82	1016.88	1026.9	1690.3	2381.18	643.858	1364.43	5941.57	554.625	1328.98	799.442	162.815	149.94	4016.96
CPXM2	119587	6760.83	6917.76	8119.26	4348.63	472.093	998.356	168.776	293.599	8863.24	4712.35	223.562	2839.07	539.177	216.108	612.925	1185.33	392.332	233.572	1069
CPZ	8532	682.279	861.767	704.064	535.418	163.845	2030.68	202.954	285.042	2095.51	993.529	461.815	1874.64	1044.49	1012.76	1124.27	1518.34	179.097	833.309	2190.11
CR1	1378	124.654	161.855	37.1025	47.4871	45.7364	60.8219	11.8143	177.644	241.679	101.177	11.4975	297.959	290.837	111.643	20.9694	50.6524	3.1513	11.3501	438.021
CR1L	1379	0	0	0	0.7915	1.5504	0.5479	0.4219	0.9276	0	1.1765	1.9162	0.5831	1.328	0.7974	0	0	0	1.1947	3.3768
CR2	1380	2.2128	326.334	0	0	451.163	12.6027	0	895.176	69.4645	1097.06	1.9162	683.382	818.061	82.5359	0	2.3327	0.5252	0	429.338
CRABP1	1381	2.9504	11.3736	2.6502	11.0803	3.876	5.4795	1.2658	0.4638	2.8944	70.5882	1.9162	21.5743	1.992	3.5885	0.6875	0.9997	7.8782	3.5842	1.9296
CRABP2	1382	41.3056	139.982	205.83	172.537	13842.6	3763.29	6047.68	41845.5	356.006	585.882	1669.05	2600.58	7514.61	4693.78	6395.67	3413.71	2457.98	2748.51	620.369
CRADD	8738	254.472	163.605	213.781	220.815	153.488	139.178	259.494	172.542	295.224	182.941	196.734	195.335	234.396	143.541	189.756	234.601	221.639	128.435	175.112
CRAMP1L	57585	872.58	728.784	612.2	610.641	377.519	436.712	276.793	452.69	594.79	653.535	961.341	748.111	355.246	695.395	599.869	1081.07	933.829	491.637	487.226
CRAT	1384	1842.52	1459.32	1742.93	1370.8	7772.09	1794.52	1841.77	4782.47	2403.76	1494.12	1110.78	1417.49	2498.01	1535.89	1268.82	1552.9	1771.01	1135.6	1115.31
CRB1	23418	4.4256	2.6247	4.417	8.3102	0.7752	2.1918	0.4219	0	5.0651	7.6471	1.2775	7.5802	0.664	0.7974	0.3438	2.3327	3.6765	0	2.412
CRB2	286204	2.2128	7.874	4.417	5.9359	3.876	63.5616	13.9241	5.5659	2.1708	12.9412	9.5812	1.7493	12.6162	33.8915	3.4376	120.633	4.2017	10.7527	15.4369
CRB3	92359	8.8512	3.4996	11.4841	6.3316	412.403	169.863	671.308	805.659	7.2359	37.6471	501.417	145.19	330.013	650.718	566.861	263.926	367.647	631.422	169.323
CRBN	51185	1268.24	922.135	1012.53	1033.17	548.341	666.159	393.671	417.361	860.441	986.5	541.396	1035.8	462.012	587.576	596.525	729.315	746.539	241.302	518.944
CRCP	27297	995.021	868.766	977.032	919.272	798.45	609.315	731.224	651.206	855.282	977.059	727.534	837.901	646.746	1039.47	748.711	876.087	1165.44	957.587	830.696
CRCT1	54544	0	0	0	0.3957	1730.23	15.8904	48.5232	15045	0	0	39.6024	0	0	98.8836	16.1568	3.6656	1.5756	361.41	6.7536
CREB1	1385	1076.89	1223.1	1128.09	1018.99	862.791	1273.97	720.675	1122.91	1120.84	1180.59	920.436	930.612	606.906	1003.59	763.149	1058.04	898.635	1057.35	790.174
CREB3	10488	1377.84	1318.46	1495.32	1378.61	734.109	1020.27	1516.24	846.475	1434.15	1197.06	948.541	1227.22	1464.41	874.737	993.238	851.321	1063.72	1117.97	1186.8
CREB3L1	90993	1429.47	1824.15	1469.96	3163.04	427.907	2000.55	512.236	1324.21	2534.73	982.353	785.66	1044.31	893.758	2954.55	1440.7	1358.95	297.794	899.044	988.924
CREB3L2	64764	2725.43	2597.55	2865.72	3082.71	1791.47	2329.86	1345.15	2617.81	2526.77	2510	1536.83	1801.75	669.987	1765.55	2723.96	2190.05	1903.89	1383.51	1397.52
CREB3L3	84699	0.7376	0	0	0	0	4.3836	0.4219	0	0	0	0	8.7464	3.3201	0.3987	0.3438	0	0	0	11.0952
CREB3L4	148327	112.137	70.8661	87.4558	103.68	199.225	191.233	394.937	215.677	145.441	204.118	316.819	231.487	406.375	429.426	214.163	160.622	433.298	217.443	127.354
CREB5	9586	156.371	249.344	206.714	489.118	37.2093	231.781	45.9916	161.874	211.288	221.177	203.761	120.7	71.7131	74.5614	58.0956	186.947	35.1891	655.317	435.127
CREBBP	1387	3222.57	2915.14	2727.03	2987.73	1521.71	2221.37	1188.61	2012.52	3000.72	3017.06	2289.91	2494.46	1110.89	2116.83	1799.93	2719.9	1879.73	2351.85	1745.81
CREBL2	1389	1815.97	1596.68	1739.4	1889.99	679.07	1562.19	1536.29	809.369	1464.54	1909.41	1441.65	1648.98	1076.36	1520.33	1243.04	1541.23	1629.2	1130.82	1489.66
CREBZF	58487	699.982	688.539	590.106	844.084	1037.21	676.164	861.181	648.887	528.944	1045.88	1681.82	1213.41	696.547	800.239	1037.47	1247.32	1525.74	1930.7	1205.52
CREG1	8804	4099.58	3320.21	3123.67	4256.03	5989.92	3371.51	3325.32	2275.05	3008.68	3031.76	3111.34	3299.71	5324.7	3194.18	2530.42	3303.41	3079.31	3363.2	4434.72
