Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
AQP7P3	441432	1.9009	-0.694	-0.6856	1.1022	-1.8552	0.5815	-1.8552	0.3611	-0.8494	0.3798	-0.9427	1.148	1.1122	-1.8552	-1.3093	-0.9117	-1.0753	-0.9899	0.8721
AQP8	343	-0.9576	-2.983	-0.6623	-2.983	-2.983	-2.983	-0.74	-0.5772	-2.983	-0.1321	-2.983	-1.299	2.381	-0.8336	0.1879	0.6119	1.1654	-0.1015	0.9572
AQP9	366	1.1691	1.4351	-1.3669	0.7196	-0.6547	-0.6622	-0.3441	0.5534	-1.1754	-1.0031	-0.1792	-0.6173	1.6901	0.0711	-0.4708	0.045	-1.3723	0.1359	2.0268
AQPEP	206338	1.0649	0.8766	0.6043	0.4877	-0.9313	0.4257	-1.6008	-1.742	0.4401	1.5098	-0.9391	1.2163	0.1215	0.6236	-1.2446	-0.304	-2.3153	-1.2489	0.6401
AQR	9716	-0.0971	0.6385	-0.2501	1.1723	0.4315	0.2187	-0.4189	0.6473	0.1578	0.3852	0.4435	-0.0352	-3.7807	0.4691	0.1481	0.4377	0.3001	0.1795	-1.0474
AR	367	1.0708	0.388	0.9172	0.633	-0.7582	0.8547	-1.0714	-0.3246	0.738	0.8378	0.3408	-0.2135	-2.3242	-1.566	0.3463	1.3902	0.543	-0.3227	-1.4793
ARAF	369	-0.2808	-0.0288	-0.3316	-1.3094	-1.9651	-0.6471	0.8306	-0.2145	-0.3478	0.5141	0.0238	-0.139	3.1247	-0.3762	0.7733	-0.3041	-0.3516	0.0538	0.9758
ARAP1	116985	-1.01	-1.163	-0.655	-1.4558	-1.7759	-0.312	0.4952	-0.2542	-0.7198	-0.0625	0.84	0.3984	1.1984	1.2023	1.6772	0.9115	1.1859	-0.9832	0.4826
ARAP2	116984	-1.496	-1.1822	-2.0166	-0.2779	0.793	0.2276	0.3872	1.0746	-2.1228	-0.34	0.9	-0.284	-0.0357	0.5133	0.7179	0.7139	0.4535	1.3599	0.6143
ARAP3	64411	-1.0892	-1.7217	-1.7313	-1.4147	-0.5786	0.7627	1.463	-0.3228	-0.8746	-0.0017	1.3387	0.0906	0.2123	0.3119	0.7517	1.177	0.7357	1.1848	-0.2937
ARC	23237	-0.9612	0.1569	-1.4851	0.9518	0.6241	-0.5009	0.5845	2.1581	-1.518	-1.1861	0.9552	-0.5578	-0.898	-0.3017	0.132	-0.042	-0.0317	1.8558	0.0639
ARCN1	372	0.6124	0.8607	1.2019	0.3926	0.273	0.694	-1.0867	0.71	0.7572	0.5876	-0.213	-0.3028	-3.2977	0.2222	0.0159	-0.056	-0.5223	0.4206	-1.2694
AREG	374	-0.5101	-0.4288	-1.7808	0.0197	-0.4786	0.4907	0.9454	1.0898	-2.729	-0.7995	0.9531	-0.1186	0.5191	0.4542	0.8744	0.4881	-0.5589	1.4178	0.1521
ARF1	375	-1.1602	-1.013	-0.2332	-0.6509	1.5796	1.1708	1.2372	1.7925	-1.0844	-0.0079	-0.3571	-1.2698	-0.6604	-0.0786	0.5069	-1.4684	-0.1355	0.7267	1.1056
ARF3	377	-1.5599	-0.7645	-0.5558	1.2175	0.804	1.3366	0.3071	0.0559	-0.9032	0.8646	0.0767	-1.3434	-2.0425	0.8812	0.3828	0.8532	1.3704	-0.261	-0.7197
ARF4	378	-1.4228	0.3596	-0.5067	0.8164	0.3121	0.6377	0.8321	0.7996	-0.2938	-0.6096	1.4311	-0.962	-2.69	-0.0905	0.4483	0.0257	-0.614	1.6765	-0.1496
ARF5	381	-1.3533	-1.2573	-0.9909	-1.2925	1.5265	-0.1571	1.377	1.0982	-0.8034	-0.5518	-0.1504	-0.4113	2.2623	-0.0512	0.5417	-0.683	0.3228	-0.0191	0.593
ARF6	382	-1.6204	-1.41	-1.4945	-0.4069	1.2749	0.1139	0.9505	2.0956	-1.0596	-0.9012	0.5867	-0.568	-0.2121	0.2607	1.0488	-0.2105	0.1568	1.0111	0.3845
ARFGAP1	55738	-0.8395	-0.5358	-0.0105	-1.2194	-0.4785	-0.2327	-0.0147	-0.0842	-0.9853	-0.7076	0.2035	-0.0647	3.7351	0.1729	0.6706	-0.2492	-0.0035	0.2375	0.406
ARFGAP2	84364	0.538	-0.6372	-0.118	-1.0874	0.0477	-0.3113	0.8076	-0.0349	-1.0085	1.0806	-0.4405	0.5058	2.414	-1.0612	0.4737	-0.3718	1.5353	-1.981	-0.3511
ARFGAP3	26286	-0.5811	0.2864	-0.1783	1.0901	-0.1096	0.2023	-0.8562	-0.8006	-0.3669	0.0712	0.4641	-0.0421	-1.4646	-0.5373	1.0761	-0.0091	-1.9299	2.6996	0.986
ARFGEF1	10565	-1.1148	-0.7745	-1.6163	-0.5276	0.1762	0.062	0.2581	0.447	-1.6279	-1.08	1.0215	-0.6364	-0.5115	1.327	1.0174	1.5631	1.6484	0.6395	-0.2713
ARFGEF2	10564	0.3858	0.3034	-0.0694	0.5614	-0.0376	-0.0916	-1.1111	-0.227	-0.4381	0.0364	1.1737	-0.4702	-2.9091	0.7743	0.7085	1.88	0.7844	0.0254	-1.2793
ARFIP1	27236	-0.7009	-0.725	-0.4578	-0.5955	0.1457	0.0223	0.8656	-0.0196	-0.5597	0.2523	-0.676	0.3149	-1.8203	1.385	1.5178	1.1007	2.0647	-0.5725	-1.5418
ARFIP2	23647	-1.3521	-1.336	-1.0394	-1.0233	0.4752	-0.7684	1.6675	1.4214	-1.6347	-0.2443	-0.0859	-0.7061	0.8078	0.7489	0.8492	-0.3941	0.79	1.0266	0.7977
ARFRP1	10139	-0.1831	-0.1517	-0.2114	0.2463	-0.5346	-0.7156	0.5266	-1.1177	-0.6941	-0.051	-0.7581	0.1029	3.6242	0.0235	0.0891	-0.7114	0.5104	-0.873	0.8786
ARG1	383	0.4806	-0.5104	-0.8858	-0.6867	2.6036	-0.4438	-0.8858	1.4417	-0.8858	-0.6095	-0.8858	-0.8858	-0.8858	-0.5356	-0.8858	-0.7141	-0.6337	-0.6061	0.2141
ARG2	384	-1.116	-0.7926	-1.3262	-1.1607	0.5427	-0.2086	1.5562	1.7547	-1.0685	-0.946	1.3214	-0.4665	-0.2048	0.5697	0.4102	-0.5002	-0.5908	1.6466	0.5795
ARGFX	503582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARGFXP2	503640	-0.1722	0.1952	-2.841	-2.841	-0.0688	-2.841	-2.841	-2.841	-2.841	-2.841	-0.4553	2.0442	-2.841	-2.841	-1.4136	1.2511	-0.802	-0.5786	-2.841
ARGLU1	55082	-0.4456	-0.9458	-0.456	-0.37	-0.241	-1.2698	-2.4223	0.1758	-0.9651	-0.2768	1.2076	0.4186	0.2933	0.2556	0.5762	0.9496	1.0859	2.1729	0.2567
ARHGAP10	79658	1.5037	1.3817	1.6358	1.0077	-0.4555	-0.4086	-0.3611	-0.1657	1.1082	0.7426	-0.8968	1.0379	-1.0979	-1.5718	-1.4931	-0.365	-0.4114	-0.7152	-0.4756
ARHGAP11A	9824	-1.0253	-0.4776	-1.0134	-0.5207	0.8193	1.4049	-0.0233	0.8704	2.7334	-0.2915	-0.3691	-0.3854	0.4023	1.0902	-0.4438	-0.1242	-1.1218	-1.5353	0.0109
ARHGAP11B	89839	-0.8528	-1.9855	-1.3711	-0.0521	0.6595	1.3341	-0.3819	0.3184	2.6402	-1.5366	0.4145	-0.6609	-1.1655	0.7837	0.4968	0.4555	-0.3784	-0.6433	-0.0602
ARHGAP12	94134	0.0547	-0.2555	-0.133	-0.9273	-1.6336	0.5742	-0.339	-1.9221	-0.6851	-0.2709	0.6051	0.0503	-1.241	1.035	0.3081	1.3185	1.3574	2.0097	0.0945
ARHGAP1	392	1.4928	1.0805	1.7266	0.6326	-0.2357	-0.1938	-0.675	-0.8114	1.5653	1.0039	-0.6802	0.5781	-1.7475	-1.5004	-0.547	-0.0464	-0.2792	-0.9531	-0.4099
ARHGAP15	55843	-1.0093	-0.0333	-2.1833	0.3754	-0.0799	0.8331	-0.5094	0.6966	-0.6759	0.6508	-0.1998	0.9169	2.0492	0.7963	-0.3117	-0.4356	-1.3884	-0.9055	1.4137
ARHGAP17	55114	-0.6459	-0.3762	-1.0769	-0.3255	-0.7964	0.8429	-0.6294	1.9495	-0.9903	1.0924	0.4468	1.1594	0.4427	-0.3389	-0.5392	-1.1481	-1.6382	1.225	1.3461
ARHGAP18	93663	-0.547	-0.4036	-2.5429	-0.1038	-0.6443	1.7012	-0.9115	-0.5276	-0.4146	-0.0935	1.2567	-0.5047	-1.047	0.3457	0.4977	1.413	0.9283	0.9199	0.6779
ARHGAP19	84986	-0.5151	-0.9184	-1.5858	-0.6155	-0.5405	0.5067	-0.9319	0.4835	0.5621	1.1043	1.7297	-0.3871	0.3387	2.0495	-0.8135	0.8317	0.42	-1.6801	-0.0383
ARHGAP20	57569	1.02	0.8499	0.9469	0.9993	-0.1296	0.6217	-1.8229	-1.2796	1.4031	1.3311	0.1788	0.8836	-1.6892	-0.9889	-0.8295	0.0454	-0.6562	-0.6445	-0.2394
ARHGAP21	57584	1.162	1.7202	1.1456	0.9949	-1.3943	0.3233	-1.8419	0.1076	0.9176	0.3237	-0.3829	0.2128	-1.8472	-0.3504	-1.0042	0.2043	-0.5683	0.7908	-0.5135
ARHGAP22	58504	-0.7902	-0.1669	-1.0446	0.3898	-1.7705	0.7681	-0.4586	-0.6263	1.8524	-0.1449	0.3963	0.9705	1.7104	0.0539	0.7422	0.1471	-0.3818	-2.0931	0.446
ARHGAP23	57636	-1.6042	-0.8027	-1.3114	-0.8824	0.139	0.1259	1.3819	0.2255	-1.7615	-0.7431	0.7914	-0.396	-0.8318	1.2945	1.2482	0.7508	1.2456	0.8567	0.2736
ARHGAP24	83478	1.265	1.2686	1.0926	0.9327	0.03	0.2308	-2.0321	0.0878	1.2931	0.8905	-0.5345	0.9031	-0.9284	-0.4105	-1.0617	-0.4487	-1.3477	-1.3351	0.1043
ARHGAP25	9938	-1.3224	-0.7508	-2.1016	-0.3202	-0.0928	0.4938	-0.245	0.4847	-1.3703	0.2277	-0.0189	0.8683	2.0805	0.786	0.349	0.4341	-0.0591	-1.0487	1.6055
ARHGAP26	23092	-0.6872	-1.9184	-2.3041	-0.206	0.7836	0.5723	-0.3913	0.1855	-1.4435	-0.1986	0.9464	0.5076	-0.1608	0.4183	1.7545	0.9778	-0.1299	0.6749	0.6189
ARHGAP27	201176	-1.2674	-1.3121	-1.8045	-1.5127	1.0672	0.0159	0.4225	1.3722	-1.7509	-0.4347	0.6028	0.1419	0.2095	0.6524	0.9696	0.5026	0.8353	0.8654	0.4248
ARHGAP28	79822	-1.177	-0.6496	-1.5553	-0.2057	-1.5863	2.1838	0.625	-0.0218	-0.235	0.4653	1.5146	0.0743	-1.1006	0.6724	-0.6881	1.5148	-0.0304	-0.026	0.2256
ARHGAP29	9411	1.2216	0.2833	-0.1433	0.7823	-1.9637	1.6494	-1.7213	-1.1372	1.2922	1.3515	0.1883	0.9216	-0.6421	-0.4318	-0.3845	-0.4232	-0.8002	-0.1058	0.0627
ARHGAP30	257106	-1.113	-0.5106	-1.8557	-1.759	-0.6344	0.4127	-0.1031	0.975	-1.1538	-0.1371	0.1001	0.6958	2.0251	0.6241	0.8139	0.1839	-0.4004	0.3932	1.4432
ARHGAP31	57514	0.9397	0.3536	0.6342	1.631	-0.9466	1.1525	-1.9462	0.0367	0.3238	1.7986	0.2088	0.5246	-1.1987	-0.3053	-1.1893	-0.2885	-1.4267	-0.4235	0.1213
ARHGAP32	9743	-1.0697	-1.7329	-1.3529	-0.9734	1.2655	0.0489	0.2286	1.4242	-1.025	-0.6229	0.4692	-0.1971	-1.1408	1.0132	0.9942	1.1716	1.0353	0.8741	-0.4098
ARHGAP33	115703	-0.4071	0.9871	0.1134	1.151	0.6093	-0.732	-0.2442	-0.6199	1.2423	0.8552	-0.3534	1.3297	1.706	-1.0809	-1.0132	-0.2228	-2.1057	-1.189	-0.0257
ARHGAP36	158763	-1.9466	-0.3626	-1.9466	-1.9466	-0.5003	-1.9466	-1.9466	-1.9466	-0.5746	2.1678	-1.9466	-1.9466	-1.9466	0.036	-1.9466	-1.9466	-1.9466	-0.7663	-1.9466
ARHGAP39	80728	-1.9274	-0.8937	-2.0393	-0.6569	1.5445	0.9192	0.1418	1.1155	-0.8755	-0.6801	0.0648	-0.4415	1.1011	1.2789	0.5653	0.3111	0.2335	-0.4402	0.6787
ARHGAP42	143872	-0.5134	-0.4486	-1.171	0.2707	-0.9821	1.4361	-0.1117	-0.6458	-0.7659	0.3254	0.9607	-1.2526	-1.1538	0.4587	-0.6573	1.0045	-0.078	2.646	0.678
ARHGAP4	393	-0.9408	-0.2259	-1.2013	-0.982	-0.0874	0.1846	-0.7298	0.2404	-0.6146	-0.2068	-0.2643	0.7558	3.2352	0.4533	-0.1272	-0.2975	-0.6766	-0.1592	1.6441
ARHGAP5	394	0.9596	1.097	0.8119	1.2169	0.3921	0.4922	-1.4867	-0.3139	0.6739	0.0114	0.2377	-0.0476	-3.1366	-0.4321	-0.1684	0.4673	-0.3271	0.4969	-0.9446
ARHGAP6	395	0.9498	1.0438	1.0	0.7903	-2.3854	0.4449	-0.0819	-1.1324	0.6782	0.5898	0.7764	0.3036	-1.7042	-1.45	-0.9632	0.6977	0.081	0.5054	-0.1437
ARHGAP8	23779	-1.6919	-1.6059	-1.3836	-1.3201	0.4436	0.5929	0.7606	0.8002	-1.837	-0.5184	0.3837	0.3112	0.9855	0.372	0.7886	0.7389	1.0543	0.8981	0.2272
ARHGAP9	64333	-1.135	-0.5408	-2.1483	-1.5043	0.2819	0.5519	-0.4321	0.4651	-0.8245	-0.1753	-0.1614	0.9403	2.1409	0.9076	0.1893	0.0539	-0.5796	0.5324	1.4381
ARHGDIA	396	-1.8744	-1.0229	-1.1494	-0.3402	0.3237	-0.0225	1.5418	0.9794	-0.9106	-0.7996	0.4596	-0.9764	1.6493	0.5582	0.4681	-1.0777	-0.0462	1.1705	1.0694
ARHGDIB	397	-1.6116	-1.1278	-2.0831	-1.3168	-0.4072	0.5743	0.9563	0.2917	-1.2476	0.0403	0.1685	0.4229	1.5893	0.6798	0.8829	0.2551	0.5769	0.0814	1.2747
ARHGDIG	398	-1.9881	-0.2674	-0.9112	0.5935	-1.0119	1.3287	-0.3062	0.6482	-0.4658	0.9478	0.1695	1.6462	2.2793	-0.6498	-0.0842	-1.1193	-0.7667	-1.1914	-0.8392
ARHGEF10	9639	0.7773	1.3675	1.4082	1.047	-1.3147	0.58	-0.9157	-0.9006	1.2468	1.0734	0.0622	0.4076	-1.6794	-1.417	-0.6913	0.3609	-1.1773	-0.1707	-0.0642
ARHGEF10L	55160	0.1849	-0.4934	0.6212	-1.7387	0.8588	-1.2263	0.2848	0.8525	-1.21	-0.2628	-0.551	0.3577	-1.3835	-0.5906	1.0686	1.3812	2.2104	-0.0498	-0.314
ARHGEF11	9826	1.1636	1.2982	1.0907	0.7385	-0.6302	0.3809	-1.7744	-0.8173	1.0346	0.3663	0.1671	0.2024	-2.4614	0.314	-0.0648	0.8725	-0.0733	-0.7755	-1.0318
ARHGEF12	23365	0.4225	0.6569	0.9118	1.3703	-0.2028	0.3556	-0.7789	0.0829	0.2679	0.4504	0.4822	-0.3221	-3.4817	0.2164	-0.0459	0.7448	0.0694	0.0476	-1.2472
ARHGEF15	22899	-0.1019	-0.5455	-1.1983	1.8935	-2.5216	1.1101	-0.9746	0.0054	-0.5538	1.1909	0.6179	0.4365	1.3617	-0.4968	0.1884	-0.5882	-0.4029	0.1896	0.3897
ARHGEF16	27237	-1.9584	-1.4638	-1.725	-1.338	0.7664	0.3341	0.9224	0.7187	-1.5101	-0.2574	0.586	0.1651	0.5377	0.5746	0.9657	0.5967	0.8732	0.79	0.4219
ARHGEF17	9828	1.0349	1.3813	1.5076	0.9794	-0.8842	0.217	-1.6395	-1.2281	1.4035	1.1463	-0.0045	0.7734	-0.9529	-0.9289	-0.6922	-0.0001	-0.7173	-0.9655	-0.4304
ARHGEF18	23370	-1.0628	-1.0323	-0.2872	-1.7333	-0.822	-1.0543	0.5637	1.3203	-0.8885	-0.8724	0.5183	-0.6189	0.6163	0.3954	0.4538	0.5009	1.5161	2.0446	0.4423
ARHGEF19	128272	-1.0652	-1.4198	-1.7685	-1.5657	1.2464	0.5718	1.0753	0.518	-1.3264	-0.7914	0.6645	-0.2719	0.6004	0.5671	0.986	1.0019	1.1701	0.0008	-0.1932
ARHGEF1	9138	-1.4404	-0.6947	-1.3036	-1.0576	0.3089	0.0656	0.109	0.1953	-1.547	-0.3993	0.3151	0.7338	2.5193	0.7981	0.3256	-0.1941	-0.6694	0.3212	1.6143
ARHGEF2	9181	-0.9427	-0.5715	0.5068	0.6087	-1.7438	0.5519	-0.3716	-0.0265	1.2447	1.6097	0.1441	1.3282	0.021	-0.4545	-0.7548	-0.303	-2.3333	1.1493	0.3374
ARHGEF33	100271715	0.7385	-0.1799	-0.1632	0.965	-1.0045	1.8293	0.6806	-2.1883	0.5618	0.4679	0.5495	0.8496	-1.8877	0.176	-0.8713	0.9003	-0.0018	-0.9598	-0.462
ARHGEF3	50650	-1.3167	1.7768	-1.5686	0.5929	-0.3606	0.853	-1.1735	0.6491	-0.6982	1.3752	0.8035	0.7726	-1.9684	-0.2185	-0.6926	0.2744	0.5266	-0.1263	0.4992
ARHGEF35	445328	-1.6041	-1.1711	-1.7875	-1.5278	0.6598	0.7888	-0.4257	1.059	-1.2704	-0.4371	0.648	-0.0494	-0.0037	1.0293	0.5465	0.5755	0.8778	1.427	0.6652
ARHGEF37	389337	1.4542	0.8874	1.2719	1.2103	0.3675	-0.4571	-1.1977	-0.5028	1.0728	0.8886	-0.3937	1.241	-1.6633	-0.7598	-0.7951	-0.0146	-0.033	-1.4484	-1.1282
ARHGEF38	54848	-2.0825	-2.0825	-2.0825	-2.0825	0.5214	-0.8674	-2.0825	-2.0825	-2.0825	-2.0825	-2.0825	-2.0825	1.523	0.1056	-2.0825	-1.2826	-2.0825	-2.0825	-2.0825
ARHGEF4	50649	0.8795	0.5751	0.8546	0.4469	1.1783	-0.5184	-1.5729	1.612	0.8505	0.5716	-0.9958	0.4932	-1.3231	-1.7891	0.3555	-0.2101	0.4179	-1.6155	-0.2103
ARHGEF5	7984	-1.6891	-1.5298	-1.7933	-1.0703	0.9059	-0.0167	1.1594	1.1716	-1.4775	-0.4634	0.9653	-0.0495	0.1623	0.7683	0.6246	0.3405	0.5948	0.9468	0.4502
ARHGEF6	9459	-0.3164	-0.0811	-0.0461	0.215	-3.3095	1.0554	0.4651	-1.0078	0.0266	0.7942	1.2349	0.1466	-0.7193	0.3089	-1.1455	0.6676	0.5687	0.6754	0.4672
ARHGEF7	8874	0.3598	-0.3359	0.0048	-0.7534	-2.0812	0.401	-0.6893	-0.0402	-0.0989	0.0108	-0.3637	-0.0074	-1.6554	0.977	-0.8957	1.9227	1.5749	1.5457	0.1243
ARHGEF9	23229	1.4072	1.1716	1.6512	1.0247	-0.4197	-0.2837	-0.9884	-0.6101	1.3595	0.9404	-0.5928	0.9453	-1.5346	-0.994	-0.7397	-0.0124	-0.286	-1.3638	-0.6747
ARID1A	8289	0.043	0.2098	0.0496	0.6828	-0.8387	0.611	-0.8011	-0.0383	1.2142	0.3099	0.8077	-0.1303	-3.0612	-0.7018	0.175	1.5098	1.18	-0.2837	-0.9377
ARID1B	57492	0.5934	0.4687	0.5033	0.5161	-0.7912	0.0962	-0.5745	-0.2656	0.794	0.4245	0.5578	0.2725	-3.7073	0.2088	0.1858	0.9974	0.5333	-0.0565	-0.7565
ARID2	196528	1.0072	0.7946	0.1696	0.3975	-0.133	0.8743	-1.8497	-0.2272	0.855	0.0642	0.8701	0.2801	-2.6612	-0.1275	-0.4119	1.5738	0.1747	-0.506	-1.1445
ARID3A	1820	-0.8634	0.0853	-1.1865	-1.5734	-0.6279	0.8278	0.4416	1.4035	0.2341	-0.8411	1.4842	0.6727	0.6479	0.0219	-1.1741	0.8941	-1.882	0.202	1.2334
ARID3B	10620	-0.8915	-0.792	-0.8541	-1.9803	0.3483	-0.2028	0.3478	0.7628	-0.9955	-1.0782	0.8679	0.3647	0.0196	0.7606	-0.1574	0.0675	-0.2689	2.7252	0.9563
ARID3C	138715	-3.6078	-3.6078	1.408	-3.6078	-3.6078	-3.6078	-0.819	-0.5889	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078	-3.6078
ARID4A	5926	1.2365	0.9094	0.9147	0.769	-0.9414	-0.1683	-1.2525	-0.59	0.6699	0.6815	0.929	0.8348	-2.7087	-0.2452	-0.4436	0.872	0.1784	-1.115	-0.5306
ARID4B	51742	1.0119	0.7859	0.1832	1.487	-1.3741	0.6909	-2.1559	0.5064	-0.491	0.3793	0.179	0.877	-2.2896	-0.2913	-0.1267	1.0096	-0.3158	0.2781	-0.3439
ARID5A	10865	-0.2219	2.0305	0.1573	2.3654	-0.9959	-0.2915	-0.5775	-0.4379	-0.8567	-0.2029	0.6571	0.1885	1.0712	-0.8069	-0.8905	-1.3468	-1.0613	0.4011	0.819
ARID5B	84159	0.3188	1.7727	-0.336	2.9265	-0.8412	0.1355	-0.2492	-0.0161	-0.3532	0.0118	0.7471	0.0016	-0.8797	-0.982	-0.6228	-0.916	-1.4955	0.6162	0.1616
ARIH1	25820	0.7444	1.0974	0.5448	1.5555	0.0954	-0.2204	-0.2398	0.4432	0.0234	0.2637	0.5706	-0.1941	-3.1776	-0.06	-0.6869	-0.4888	-0.6514	1.3021	-0.9213
ARIH2	10425	1.4362	1.0012	2.1554	0.8994	-1.8975	-1.3453	-1.276	-0.5883	0.9247	0.1998	-0.32	0.7122	-0.1081	-0.8449	-0.8123	0.121	-0.3734	0.2079	-0.0921
ARL10	285598	1.1531	1.21	0.8218	1.0305	0.5608	-0.03	-1.5763	-0.8172	1.2873	1.4155	-0.303	0.5648	-1.2988	-1.1047	-1.3897	0.6553	-0.5674	-0.6639	-0.9482
ARL11	115761	-0.1412	-0.5511	-1.3677	-1.7956	1.8282	0.2338	-0.4621	0.8301	-0.2895	0.1685	-0.5504	0.157	0.7952	1.4287	0.2346	-0.1599	0.2894	-2.0261	1.3781
ARL13A	392509	-4.1682	-4.1682	-4.1682	0.1233	0.056	-0.9525	0.3355	-4.1682	-4.1682	1.5561	-4.1682	-4.1682	-4.1682	1.6224	-4.1682	-0.4091	-1.0612	-4.1682	-1.2707
ARL13B	200894	0.3511	1.2448	0.0162	2.1929	-0.4371	0.6814	-1.1885	-0.1184	0.1651	0.3629	0.5837	-0.2952	-2.5347	0.2417	-1.2886	-0.0704	-0.9	0.9425	0.0506
ARL1	400	0.5708	0.3278	1.4335	0.702	1.5219	0.1492	-1.6247	-0.4257	1.1901	0.8262	-0.6751	-0.7762	-2.2121	0.4379	0.156	0.6555	-0.2828	-0.7279	-1.2464
ARL14	80117	-2.1849	-2.1849	-1.7473	-1.9342	-0.5463	-0.0891	1.1524	-0.4421	-1.8001	-0.5251	1.0535	0.2627	0.8522	0.3038	0.6941	0.7612	0.4298	1.2213	0.3533
ARL15	54622	-0.9	-1.0779	-1.139	0.3667	-0.663	1.9526	-0.1602	0.3194	-0.4552	0.7143	1.191	0.4783	-2.6363	0.686	-0.1979	0.7905	0.1892	0.8114	-0.2698
ARL16	339231	-0.2835	-0.836	0.0031	-0.1754	-0.9767	-0.6993	-0.5601	-1.9928	0.0674	0.546	0.225	0.3772	2.9477	-0.1163	0.3486	-1.1621	0.8129	0.5878	0.8865
ARL17A	51326	0.0683	-0.3395	0.5299	-0.5818	-0.4762	0.4543	-0.1487	-0.8582	2.3888	-0.4988	0.1148	0.6788	-1.8222	1.2811	-0.3619	1.8011	-0.3796	-0.452	-1.3982
ARL17B	641522	-3.585	-0.8649	0.4889	-0.2282	0.2929	-0.9405	-1.6267	-0.6477	1.4835	-1.2946	0.9304	1.0576	-3.585	-0.6106	1.3545	0.6818	0.54	-1.5143	0.8981
ARL2	402	0.8032	0.9455	1.0653	0.7069	-0.6936	0.1741	-0.2438	-0.9343	1.1907	1.1665	-0.8569	0.5124	1.5314	-1.736	-0.9517	-0.8135	-0.631	-1.74	0.505
ARL2BP	23568	1.1184	0.7497	1.3607	0.1143	1.2595	0.5182	-1.1152	-0.186	1.4717	0.7164	-0.6969	0.5291	-0.6915	-0.3638	-0.7738	-0.3636	-0.7641	-2.5955	-0.2874
ARL3	403	1.2264	0.1577	1.201	0.5122	-2.7475	0.2662	1.0665	-1.5622	0.4942	0.9067	-0.2842	0.4237	0.768	-1.2055	-0.5817	-0.1618	0.4152	-0.8095	-0.0857
ARL4A	10124	1.2717	0.1318	0.1963	1.4076	1.8245	-0.8061	-0.9044	0.7496	0.8536	0.4138	0.2348	-0.5202	-0.8836	0.0647	0.5835	-1.2987	-1.3434	-2.035	0.0596
ARL4C	10123	-1.1413	-0.5832	-2.3812	-1.4703	0.8423	0.5909	0.8252	0.6159	-1.372	-0.7257	0.3845	-0.341	0.9149	0.2902	0.3459	0.6399	0.2582	0.6266	1.6804
ARL4D	379	-0.3184	-0.6018	0.0077	-1.822	2.046	-1.3165	1.5838	0.486	0.1254	-0.1576	0.0114	0.3382	-1.4293	0.0475	1.8323	-0.3964	-0.7191	0.5162	-0.2332
ARL5A	26225	1.1837	0.9183	1.3389	1.3031	1.5251	0.0151	-0.9132	0.4712	0.6659	0.0019	-0.6797	-0.1936	-2.4159	-0.5597	-0.6138	0.2567	-1.3721	-0.589	-0.3429
ARL5B	221079	-0.7544	0.2964	-1.783	2.3314	-0.3699	0.8455	-0.0507	0.9622	-1.1842	-0.3981	0.9983	-0.5892	-0.4596	0.3091	-0.1118	1.2745	-1.0641	0.8577	-1.1101
ARL5C	390790	-2.5405	-2.5405	-2.5405	-1.1738	-2.5405	-0.7495	-2.5405	-2.5405	-0.3087	-2.5405	-0.5158	-2.5405	1.9522	-0.1368	-2.5405	0.9323	-2.5405	-2.5405	-2.5405
ARL6	84100	0.8968	1.5644	0.3344	1.0915	-0.0845	0.9271	-0.6935	-0.6346	0.828	0.6284	0.0676	0.3424	-1.5986	0.7638	-0.5161	0.723	-1.0645	-1.6481	-1.9275
ARL6IP1	23204	-1.1598	-1.7812	-2.0077	-1.5251	0.2284	1.2344	1.4863	-0.0518	-0.0764	-0.0855	0.655	-0.4184	0.0069	1.4109	0.175	0.2067	0.6433	1.1135	-0.0546
ARL6IP4	51329	-0.1069	-0.3453	0.1897	-0.1499	-0.5833	-1.1273	1.1018	-0.3617	-0.644	0.2928	-0.2826	0.1627	3.4266	-0.8001	0.168	-1.0044	0.0559	-0.9516	0.9596
ARL6IP5	10550	1.4131	-0.0226	0.8667	0.0853	-1.5977	0.8271	-0.9748	-1.1158	0.7814	1.2872	-1.0812	0.7889	-1.2651	0.803	-0.0829	0.318	0.5895	-1.9805	0.3604
ARL6IP6	151188	-1.2805	-1.365	-1.5599	-0.9527	-0.1637	0.6174	1.3192	0.3013	-1.0993	-0.2674	1.3363	-0.1755	-1.2303	1.7842	0.2526	0.2625	0.4884	1.2209	0.5114
